filename,original,rotated_left,rotated_right,upside_down,negative,red_tint
building_2_original_411.jpg,1,0,0,0,0,0
building_2_rotated_left_411.jpg,0,1,0,0,0,0
building_2_rotated_right_411.jpg,0,0,1,0,0,0
building_2_upside_down_411.jpg,0,0,0,1,0,0
building_2_negative_411.jpg,0,0,0,0,1,0
building_2_red_tint_411.jpg,0,0,0,0,0,1
building_2_negative_upside_down_411.jpg,0,0,0,1,1,0
building_2_red_tint_upside_down_411.jpg,0,0,0,1,0,1
building_20_original_412.jpg,1,0,0,0,0,0
building_20_rotated_left_412.jpg,0,1,0,0,0,0
building_20_rotated_right_412.jpg,0,0,1,0,0,0
building_20_upside_down_412.jpg,0,0,0,1,0,0
building_20_negative_412.jpg,0,0,0,0,1,0
building_20_red_tint_412.jpg,0,0,0,0,0,1
building_3_original_413.jpg,1,0,0,0,0,0
building_3_rotated_left_413.jpg,0,1,0,0,0,0
building_3_rotated_right_413.jpg,0,0,1,0,0,0
building_3_upside_down_413.jpg,0,0,0,1,0,0
building_3_negative_413.jpg,0,0,0,0,1,0
building_3_red_tint_413.jpg,0,0,0,0,0,1
building_3_negative_rotated_left_413.jpg,0,1,0,0,1,0
building_3_red_tint_rotated_left_413.jpg,0,1,0,0,0,1
building_4_original_414.jpg,1,0,0,0,0,0
building_4_rotated_left_414.jpg,0,1,0,0,0,0
building_4_rotated_right_414.jpg,0,0,1,0,0,0
building_4_upside_down_414.jpg,0,0,0,1,0,0
building_4_negative_414.jpg,0,0,0,0,1,0
building_4_red_tint_414.jpg,0,0,0,0,0,1
building_4_negative_rotated_right_414.jpg,0,0,1,0,1,0
building_4_red_tint_rotated_right_414.jpg,0,0,1,0,0,1
building_5_original_415.jpg,1,0,0,0,0,0
building_5_rotated_left_415.jpg,0,1,0,0,0,0
building_5_rotated_right_415.jpg,0,0,1,0,0,0
building_5_upside_down_415.jpg,0,0,0,1,0,0
building_5_negative_415.jpg,0,0,0,0,1,0
building_5_red_tint_415.jpg,0,0,0,0,0,1
building_5_negative_upside_down_415.jpg,0,0,0,1,1,0
building_5_red_tint_upside_down_415.jpg,0,0,0,1,0,1
building_6_original_416.jpg,1,0,0,0,0,0
building_6_rotated_left_416.jpg,0,1,0,0,0,0
building_6_rotated_right_416.jpg,0,0,1,0,0,0
building_6_upside_down_416.jpg,0,0,0,1,0,0
building_6_negative_416.jpg,0,0,0,0,1,0
building_6_red_tint_416.jpg,0,0,0,0,0,1
building_7_original_417.jpg,1,0,0,0,0,0
building_7_rotated_left_417.jpg,0,1,0,0,0,0
building_7_rotated_right_417.jpg,0,0,1,0,0,0
building_7_upside_down_417.jpg,0,0,0,1,0,0
building_7_negative_417.jpg,0,0,0,0,1,0
building_7_red_tint_417.jpg,0,0,0,0,0,1
building_7_negative_rotated_left_417.jpg,0,1,0,0,1,0
building_7_red_tint_rotated_left_417.jpg,0,1,0,0,0,1
building_8_original_418.jpg,1,0,0,0,0,0
building_8_rotated_left_418.jpg,0,1,0,0,0,0
building_8_rotated_right_418.jpg,0,0,1,0,0,0
building_8_upside_down_418.jpg,0,0,0,1,0,0
building_8_negative_418.jpg,0,0,0,0,1,0
building_8_red_tint_418.jpg,0,0,0,0,0,1
building_8_negative_rotated_right_418.jpg,0,0,1,0,1,0
building_8_red_tint_rotated_right_418.jpg,0,0,1,0,0,1
building_9_original_419.jpg,1,0,0,0,0,0
building_9_rotated_left_419.jpg,0,1,0,0,0,0
building_9_rotated_right_419.jpg,0,0,1,0,0,0
building_9_upside_down_419.jpg,0,0,0,1,0,0
building_9_negative_419.jpg,0,0,0,0,1,0
building_9_red_tint_419.jpg,0,0,0,0,0,1
building_9_negative_upside_down_419.jpg,0,0,0,1,1,0
building_9_red_tint_upside_down_419.jpg,0,0,0,1,0,1
camping_1_original_420.jpg,1,0,0,0,0,0
camping_1_rotated_left_420.jpg,0,1,0,0,0,0
camping_1_rotated_right_420.jpg,0,0,1,0,0,0
camping_1_upside_down_420.jpg,0,0,0,1,0,0
camping_1_negative_420.jpg,0,0,0,0,1,0
camping_1_red_tint_420.jpg,0,0,0,0,0,1
camping_10_original_421.jpg,1,0,0,0,0,0
camping_10_rotated_left_421.jpg,0,1,0,0,0,0
camping_10_rotated_right_421.jpg,0,0,1,0,0,0
camping_10_upside_down_421.jpg,0,0,0,1,0,0
camping_10_negative_421.jpg,0,0,0,0,1,0
camping_10_red_tint_421.jpg,0,0,0,0,0,1
camping_10_negative_rotated_left_421.jpg,0,1,0,0,1,0
camping_10_red_tint_rotated_left_421.jpg,0,1,0,0,0,1
camping_11_original_422.jpg,1,0,0,0,0,0
camping_11_rotated_left_422.jpg,0,1,0,0,0,0
camping_11_rotated_right_422.jpg,0,0,1,0,0,0
camping_11_upside_down_422.jpg,0,0,0,1,0,0
camping_11_negative_422.jpg,0,0,0,0,1,0
camping_11_red_tint_422.jpg,0,0,0,0,0,1
camping_11_negative_rotated_right_422.jpg,0,0,1,0,1,0
camping_11_red_tint_rotated_right_422.jpg,0,0,1,0,0,1
camping_12_original_423.jpg,1,0,0,0,0,0
camping_12_rotated_left_423.jpg,0,1,0,0,0,0
camping_12_rotated_right_423.jpg,0,0,1,0,0,0
camping_12_upside_down_423.jpg,0,0,0,1,0,0
camping_12_negative_423.jpg,0,0,0,0,1,0
camping_12_red_tint_423.jpg,0,0,0,0,0,1
camping_12_negative_upside_down_423.jpg,0,0,0,1,1,0
camping_12_red_tint_upside_down_423.jpg,0,0,0,1,0,1
camping_13_original_424.jpg,1,0,0,0,0,0
camping_13_rotated_left_424.jpg,0,1,0,0,0,0
camping_13_rotated_right_424.jpg,0,0,1,0,0,0
camping_13_upside_down_424.jpg,0,0,0,1,0,0
camping_13_negative_424.jpg,0,0,0,0,1,0
camping_13_red_tint_424.jpg,0,0,0,0,0,1
camping_14_original_425.jpg,1,0,0,0,0,0
camping_14_rotated_left_425.jpg,0,1,0,0,0,0
camping_14_rotated_right_425.jpg,0,0,1,0,0,0
camping_14_upside_down_425.jpg,0,0,0,1,0,0
camping_14_negative_425.jpg,0,0,0,0,1,0
camping_14_red_tint_425.jpg,0,0,0,0,0,1
camping_14_negative_rotated_left_425.jpg,0,1,0,0,1,0
camping_14_red_tint_rotated_left_425.jpg,0,1,0,0,0,1
camping_15_original_426.jpg,1,0,0,0,0,0
camping_15_rotated_left_426.jpg,0,1,0,0,0,0
camping_15_rotated_right_426.jpg,0,0,1,0,0,0
camping_15_upside_down_426.jpg,0,0,0,1,0,0
camping_15_negative_426.jpg,0,0,0,0,1,0
camping_15_red_tint_426.jpg,0,0,0,0,0,1
camping_15_negative_rotated_right_426.jpg,0,0,1,0,1,0
camping_15_red_tint_rotated_right_426.jpg,0,0,1,0,0,1
camping_16_original_427.jpg,1,0,0,0,0,0
camping_16_rotated_left_427.jpg,0,1,0,0,0,0
camping_16_rotated_right_427.jpg,0,0,1,0,0,0
camping_16_upside_down_427.jpg,0,0,0,1,0,0
camping_16_negative_427.jpg,0,0,0,0,1,0
camping_16_red_tint_427.jpg,0,0,0,0,0,1
camping_16_negative_upside_down_427.jpg,0,0,0,1,1,0
camping_16_red_tint_upside_down_427.jpg,0,0,0,1,0,1
camping_17_original_428.jpg,1,0,0,0,0,0
camping_17_rotated_left_428.jpg,0,1,0,0,0,0
camping_17_rotated_right_428.jpg,0,0,1,0,0,0
camping_17_upside_down_428.jpg,0,0,0,1,0,0
camping_17_negative_428.jpg,0,0,0,0,1,0
camping_17_red_tint_428.jpg,0,0,0,0,0,1
camping_18_original_429.jpg,1,0,0,0,0,0
camping_18_rotated_left_429.jpg,0,1,0,0,0,0
camping_18_rotated_right_429.jpg,0,0,1,0,0,0
camping_18_upside_down_429.jpg,0,0,0,1,0,0
camping_18_negative_429.jpg,0,0,0,0,1,0
camping_18_red_tint_429.jpg,0,0,0,0,0,1
camping_18_negative_rotated_left_429.jpg,0,1,0,0,1,0
camping_18_red_tint_rotated_left_429.jpg,0,1,0,0,0,1
camping_19_original_430.jpg,1,0,0,0,0,0
camping_19_rotated_left_430.jpg,0,1,0,0,0,0
camping_19_rotated_right_430.jpg,0,0,1,0,0,0
camping_19_upside_down_430.jpg,0,0,0,1,0,0
camping_19_negative_430.jpg,0,0,0,0,1,0
camping_19_red_tint_430.jpg,0,0,0,0,0,1
camping_19_negative_rotated_right_430.jpg,0,0,1,0,1,0
camping_19_red_tint_rotated_right_430.jpg,0,0,1,0,0,1
camping_2_original_431.jpg,1,0,0,0,0,0
camping_2_rotated_left_431.jpg,0,1,0,0,0,0
camping_2_rotated_right_431.jpg,0,0,1,0,0,0
camping_2_upside_down_431.jpg,0,0,0,1,0,0
camping_2_negative_431.jpg,0,0,0,0,1,0
camping_2_red_tint_431.jpg,0,0,0,0,0,1
camping_2_negative_upside_down_431.jpg,0,0,0,1,1,0
camping_2_red_tint_upside_down_431.jpg,0,0,0,1,0,1
camping_20_original_432.jpg,1,0,0,0,0,0
camping_20_rotated_left_432.jpg,0,1,0,0,0,0
camping_20_rotated_right_432.jpg,0,0,1,0,0,0
camping_20_upside_down_432.jpg,0,0,0,1,0,0
camping_20_negative_432.jpg,0,0,0,0,1,0
camping_20_red_tint_432.jpg,0,0,0,0,0,1
camping_3_original_433.jpg,1,0,0,0,0,0
camping_3_rotated_left_433.jpg,0,1,0,0,0,0
camping_3_rotated_right_433.jpg,0,0,1,0,0,0
camping_3_upside_down_433.jpg,0,0,0,1,0,0
camping_3_negative_433.jpg,0,0,0,0,1,0
camping_3_red_tint_433.jpg,0,0,0,0,0,1
camping_3_negative_rotated_left_433.jpg,0,1,0,0,1,0
camping_3_red_tint_rotated_left_433.jpg,0,1,0,0,0,1
camping_4_original_434.jpg,1,0,0,0,0,0
camping_4_rotated_left_434.jpg,0,1,0,0,0,0
camping_4_rotated_right_434.jpg,0,0,1,0,0,0
camping_4_upside_down_434.jpg,0,0,0,1,0,0
camping_4_negative_434.jpg,0,0,0,0,1,0
camping_4_red_tint_434.jpg,0,0,0,0,0,1
camping_4_negative_rotated_right_434.jpg,0,0,1,0,1,0
camping_4_red_tint_rotated_right_434.jpg,0,0,1,0,0,1
camping_5_original_435.jpg,1,0,0,0,0,0
camping_5_rotated_left_435.jpg,0,1,0,0,0,0
camping_5_rotated_right_435.jpg,0,0,1,0,0,0
camping_5_upside_down_435.jpg,0,0,0,1,0,0
camping_5_negative_435.jpg,0,0,0,0,1,0
camping_5_red_tint_435.jpg,0,0,0,0,0,1
camping_5_negative_upside_down_435.jpg,0,0,0,1,1,0
camping_5_red_tint_upside_down_435.jpg,0,0,0,1,0,1
camping_6_original_436.jpg,1,0,0,0,0,0
camping_6_rotated_left_436.jpg,0,1,0,0,0,0
camping_6_rotated_right_436.jpg,0,0,1,0,0,0
camping_6_upside_down_436.jpg,0,0,0,1,0,0
camping_6_negative_436.jpg,0,0,0,0,1,0
camping_6_red_tint_436.jpg,0,0,0,0,0,1
camping_7_original_437.jpg,1,0,0,0,0,0
camping_7_rotated_left_437.jpg,0,1,0,0,0,0
camping_7_rotated_right_437.jpg,0,0,1,0,0,0
camping_7_upside_down_437.jpg,0,0,0,1,0,0
camping_7_negative_437.jpg,0,0,0,0,1,0
camping_7_red_tint_437.jpg,0,0,0,0,0,1
camping_7_negative_rotated_left_437.jpg,0,1,0,0,1,0
camping_7_red_tint_rotated_left_437.jpg,0,1,0,0,0,1
camping_8_original_438.jpg,1,0,0,0,0,0
camping_8_rotated_left_438.jpg,0,1,0,0,0,0
camping_8_rotated_right_438.jpg,0,0,1,0,0,0
camping_8_upside_down_438.jpg,0,0,0,1,0,0
camping_8_negative_438.jpg,0,0,0,0,1,0
camping_8_red_tint_438.jpg,0,0,0,0,0,1
camping_8_negative_rotated_right_438.jpg,0,0,1,0,1,0
camping_8_red_tint_rotated_right_438.jpg,0,0,1,0,0,1
camping_9_original_439.jpg,1,0,0,0,0,0
camping_9_rotated_left_439.jpg,0,1,0,0,0,0
camping_9_rotated_right_439.jpg,0,0,1,0,0,0
camping_9_upside_down_439.jpg,0,0,0,1,0,0
camping_9_negative_439.jpg,0,0,0,0,1,0
camping_9_red_tint_439.jpg,0,0,0,0,0,1
camping_9_negative_upside_down_439.jpg,0,0,0,1,1,0
camping_9_red_tint_upside_down_439.jpg,0,0,0,1,0,1
car_1_original_440.jpg,1,0,0,0,0,0
car_1_rotated_left_440.jpg,0,1,0,0,0,0
car_1_rotated_right_440.jpg,0,0,1,0,0,0
car_1_upside_down_440.jpg,0,0,0,1,0,0
car_1_negative_440.jpg,0,0,0,0,1,0
car_1_red_tint_440.jpg,0,0,0,0,0,1
car_10_original_441.jpg,1,0,0,0,0,0
car_10_rotated_left_441.jpg,0,1,0,0,0,0
car_10_rotated_right_441.jpg,0,0,1,0,0,0
car_10_upside_down_441.jpg,0,0,0,1,0,0
car_10_negative_441.jpg,0,0,0,0,1,0
car_10_red_tint_441.jpg,0,0,0,0,0,1
car_10_negative_rotated_left_441.jpg,0,1,0,0,1,0
car_10_red_tint_rotated_left_441.jpg,0,1,0,0,0,1
car_11_original_442.jpg,1,0,0,0,0,0
car_11_rotated_left_442.jpg,0,1,0,0,0,0
car_11_rotated_right_442.jpg,0,0,1,0,0,0
car_11_upside_down_442.jpg,0,0,0,1,0,0
car_11_negative_442.jpg,0,0,0,0,1,0
car_11_red_tint_442.jpg,0,0,0,0,0,1
car_11_negative_rotated_right_442.jpg,0,0,1,0,1,0
car_11_red_tint_rotated_right_442.jpg,0,0,1,0,0,1
car_12_original_443.jpg,1,0,0,0,0,0
car_12_rotated_left_443.jpg,0,1,0,0,0,0
car_12_rotated_right_443.jpg,0,0,1,0,0,0
car_12_upside_down_443.jpg,0,0,0,1,0,0
car_12_negative_443.jpg,0,0,0,0,1,0
car_12_red_tint_443.jpg,0,0,0,0,0,1
car_12_negative_upside_down_443.jpg,0,0,0,1,1,0
car_12_red_tint_upside_down_443.jpg,0,0,0,1,0,1
car_13_original_444.jpg,1,0,0,0,0,0
car_13_rotated_left_444.jpg,0,1,0,0,0,0
car_13_rotated_right_444.jpg,0,0,1,0,0,0
car_13_upside_down_444.jpg,0,0,0,1,0,0
car_13_negative_444.jpg,0,0,0,0,1,0
car_13_red_tint_444.jpg,0,0,0,0,0,1
car_14_original_445.jpg,1,0,0,0,0,0
car_14_rotated_left_445.jpg,0,1,0,0,0,0
car_14_rotated_right_445.jpg,0,0,1,0,0,0
car_14_upside_down_445.jpg,0,0,0,1,0,0
car_14_negative_445.jpg,0,0,0,0,1,0
car_14_red_tint_445.jpg,0,0,0,0,0,1
car_14_negative_rotated_left_445.jpg,0,1,0,0,1,0
car_14_red_tint_rotated_left_445.jpg,0,1,0,0,0,1
car_15_original_446.jpg,1,0,0,0,0,0
car_15_rotated_left_446.jpg,0,1,0,0,0,0
car_15_rotated_right_446.jpg,0,0,1,0,0,0
car_15_upside_down_446.jpg,0,0,0,1,0,0
car_15_negative_446.jpg,0,0,0,0,1,0
car_15_red_tint_446.jpg,0,0,0,0,0,1
car_15_negative_rotated_right_446.jpg,0,0,1,0,1,0
car_15_red_tint_rotated_right_446.jpg,0,0,1,0,0,1
car_16_original_447.jpg,1,0,0,0,0,0
car_16_rotated_left_447.jpg,0,1,0,0,0,0
car_16_rotated_right_447.jpg,0,0,1,0,0,0
car_16_upside_down_447.jpg,0,0,0,1,0,0
car_16_negative_447.jpg,0,0,0,0,1,0
car_16_red_tint_447.jpg,0,0,0,0,0,1
car_16_negative_upside_down_447.jpg,0,0,0,1,1,0
car_16_red_tint_upside_down_447.jpg,0,0,0,1,0,1
car_17_original_448.jpg,1,0,0,0,0,0
car_17_rotated_left_448.jpg,0,1,0,0,0,0
car_17_rotated_right_448.jpg,0,0,1,0,0,0
car_17_upside_down_448.jpg,0,0,0,1,0,0
car_17_negative_448.jpg,0,0,0,0,1,0
car_17_red_tint_448.jpg,0,0,0,0,0,1
car_18_original_449.jpg,1,0,0,0,0,0
car_18_rotated_left_449.jpg,0,1,0,0,0,0
car_18_rotated_right_449.jpg,0,0,1,0,0,0
car_18_upside_down_449.jpg,0,0,0,1,0,0
car_18_negative_449.jpg,0,0,0,0,1,0
car_18_red_tint_449.jpg,0,0,0,0,0,1
car_18_negative_rotated_left_449.jpg,0,1,0,0,1,0
car_18_red_tint_rotated_left_449.jpg,0,1,0,0,0,1
car_19_original_450.jpg,1,0,0,0,0,0
car_19_rotated_left_450.jpg,0,1,0,0,0,0
car_19_rotated_right_450.jpg,0,0,1,0,0,0
car_19_upside_down_450.jpg,0,0,0,1,0,0
car_19_negative_450.jpg,0,0,0,0,1,0
car_19_red_tint_450.jpg,0,0,0,0,0,1
car_19_negative_rotated_right_450.jpg,0,0,1,0,1,0
car_19_red_tint_rotated_right_450.jpg,0,0,1,0,0,1
car_2_original_451.jpg,1,0,0,0,0,0
car_2_rotated_left_451.jpg,0,1,0,0,0,0
car_2_rotated_right_451.jpg,0,0,1,0,0,0
car_2_upside_down_451.jpg,0,0,0,1,0,0
car_2_negative_451.jpg,0,0,0,0,1,0
car_2_red_tint_451.jpg,0,0,0,0,0,1
car_2_negative_upside_down_451.jpg,0,0,0,1,1,0
car_2_red_tint_upside_down_451.jpg,0,0,0,1,0,1
car_20_original_452.jpg,1,0,0,0,0,0
car_20_rotated_left_452.jpg,0,1,0,0,0,0
car_20_rotated_right_452.jpg,0,0,1,0,0,0
car_20_upside_down_452.jpg,0,0,0,1,0,0
car_20_negative_452.jpg,0,0,0,0,1,0
car_20_red_tint_452.jpg,0,0,0,0,0,1
car_3_original_453.jpg,1,0,0,0,0,0
car_3_rotated_left_453.jpg,0,1,0,0,0,0
car_3_rotated_right_453.jpg,0,0,1,0,0,0
car_3_upside_down_453.jpg,0,0,0,1,0,0
car_3_negative_453.jpg,0,0,0,0,1,0
car_3_red_tint_453.jpg,0,0,0,0,0,1
car_3_negative_rotated_left_453.jpg,0,1,0,0,1,0
car_3_red_tint_rotated_left_453.jpg,0,1,0,0,0,1
car_4_original_454.jpg,1,0,0,0,0,0
car_4_rotated_left_454.jpg,0,1,0,0,0,0
car_4_rotated_right_454.jpg,0,0,1,0,0,0
car_4_upside_down_454.jpg,0,0,0,1,0,0
car_4_negative_454.jpg,0,0,0,0,1,0
car_4_red_tint_454.jpg,0,0,0,0,0,1
car_4_negative_rotated_right_454.jpg,0,0,1,0,1,0
car_4_red_tint_rotated_right_454.jpg,0,0,1,0,0,1
car_5_original_455.jpg,1,0,0,0,0,0
car_5_rotated_left_455.jpg,0,1,0,0,0,0
car_5_rotated_right_455.jpg,0,0,1,0,0,0
car_5_upside_down_455.jpg,0,0,0,1,0,0
car_5_negative_455.jpg,0,0,0,0,1,0
car_5_red_tint_455.jpg,0,0,0,0,0,1
car_5_negative_upside_down_455.jpg,0,0,0,1,1,0
car_5_red_tint_upside_down_455.jpg,0,0,0,1,0,1
car_6_original_456.jpg,1,0,0,0,0,0
car_6_rotated_left_456.jpg,0,1,0,0,0,0
car_6_rotated_right_456.jpg,0,0,1,0,0,0
car_6_upside_down_456.jpg,0,0,0,1,0,0
car_6_negative_456.jpg,0,0,0,0,1,0
car_6_red_tint_456.jpg,0,0,0,0,0,1
car_7_original_457.jpg,1,0,0,0,0,0
car_7_rotated_left_457.jpg,0,1,0,0,0,0
car_7_rotated_right_457.jpg,0,0,1,0,0,0
car_7_upside_down_457.jpg,0,0,0,1,0,0
car_7_negative_457.jpg,0,0,0,0,1,0
car_7_red_tint_457.jpg,0,0,0,0,0,1
car_7_negative_rotated_left_457.jpg,0,1,0,0,1,0
car_7_red_tint_rotated_left_457.jpg,0,1,0,0,0,1
car_8_original_458.jpg,1,0,0,0,0,0
car_8_rotated_left_458.jpg,0,1,0,0,0,0
car_8_rotated_right_458.jpg,0,0,1,0,0,0
car_8_upside_down_458.jpg,0,0,0,1,0,0
car_8_negative_458.jpg,0,0,0,0,1,0
car_8_red_tint_458.jpg,0,0,0,0,0,1
car_8_negative_rotated_right_458.jpg,0,0,1,0,1,0
car_8_red_tint_rotated_right_458.jpg,0,0,1,0,0,1
car_9_original_459.jpg,1,0,0,0,0,0
car_9_rotated_left_459.jpg,0,1,0,0,0,0
car_9_rotated_right_459.jpg,0,0,1,0,0,0
car_9_upside_down_459.jpg,0,0,0,1,0,0
car_9_negative_459.jpg,0,0,0,0,1,0
car_9_red_tint_459.jpg,0,0,0,0,0,1
car_9_negative_upside_down_459.jpg,0,0,0,1,1,0
car_9_red_tint_upside_down_459.jpg,0,0,0,1,0,1
castle_1_original_460.jpg,1,0,0,0,0,0
castle_1_rotated_left_460.jpg,0,1,0,0,0,0
castle_1_rotated_right_460.jpg,0,0,1,0,0,0
castle_1_upside_down_460.jpg,0,0,0,1,0,0
castle_1_negative_460.jpg,0,0,0,0,1,0
castle_1_red_tint_460.jpg,0,0,0,0,0,1
castle_10_original_461.jpg,1,0,0,0,0,0
castle_10_rotated_left_461.jpg,0,1,0,0,0,0
castle_10_rotated_right_461.jpg,0,0,1,0,0,0
castle_10_upside_down_461.jpg,0,0,0,1,0,0
castle_10_negative_461.jpg,0,0,0,0,1,0
castle_10_red_tint_461.jpg,0,0,0,0,0,1
castle_10_negative_rotated_left_461.jpg,0,1,0,0,1,0
castle_10_red_tint_rotated_left_461.jpg,0,1,0,0,0,1
castle_11_original_462.jpg,1,0,0,0,0,0
castle_11_rotated_left_462.jpg,0,1,0,0,0,0
castle_11_rotated_right_462.jpg,0,0,1,0,0,0
castle_11_upside_down_462.jpg,0,0,0,1,0,0
castle_11_negative_462.jpg,0,0,0,0,1,0
castle_11_red_tint_462.jpg,0,0,0,0,0,1
castle_11_negative_rotated_right_462.jpg,0,0,1,0,1,0
castle_11_red_tint_rotated_right_462.jpg,0,0,1,0,0,1
castle_12_original_463.jpg,1,0,0,0,0,0
castle_12_rotated_left_463.jpg,0,1,0,0,0,0
castle_12_rotated_right_463.jpg,0,0,1,0,0,0
castle_12_upside_down_463.jpg,0,0,0,1,0,0
castle_12_negative_463.jpg,0,0,0,0,1,0
castle_12_red_tint_463.jpg,0,0,0,0,0,1
castle_12_negative_upside_down_463.jpg,0,0,0,1,1,0
castle_12_red_tint_upside_down_463.jpg,0,0,0,1,0,1
castle_13_original_464.jpg,1,0,0,0,0,0
castle_13_rotated_left_464.jpg,0,1,0,0,0,0
castle_13_rotated_right_464.jpg,0,0,1,0,0,0
castle_13_upside_down_464.jpg,0,0,0,1,0,0
castle_13_negative_464.jpg,0,0,0,0,1,0
castle_13_red_tint_464.jpg,0,0,0,0,0,1
castle_14_original_465.jpg,1,0,0,0,0,0
castle_14_rotated_left_465.jpg,0,1,0,0,0,0
castle_14_rotated_right_465.jpg,0,0,1,0,0,0
castle_14_upside_down_465.jpg,0,0,0,1,0,0
castle_14_negative_465.jpg,0,0,0,0,1,0
castle_14_red_tint_465.jpg,0,0,0,0,0,1
castle_14_negative_rotated_left_465.jpg,0,1,0,0,1,0
castle_14_red_tint_rotated_left_465.jpg,0,1,0,0,0,1
castle_15_original_466.jpg,1,0,0,0,0,0
castle_15_rotated_left_466.jpg,0,1,0,0,0,0
castle_15_rotated_right_466.jpg,0,0,1,0,0,0
castle_15_upside_down_466.jpg,0,0,0,1,0,0
castle_15_negative_466.jpg,0,0,0,0,1,0
castle_15_red_tint_466.jpg,0,0,0,0,0,1
castle_15_negative_rotated_right_466.jpg,0,0,1,0,1,0
castle_15_red_tint_rotated_right_466.jpg,0,0,1,0,0,1
castle_16_original_467.jpg,1,0,0,0,0,0
castle_16_rotated_left_467.jpg,0,1,0,0,0,0
castle_16_rotated_right_467.jpg,0,0,1,0,0,0
castle_16_upside_down_467.jpg,0,0,0,1,0,0
castle_16_negative_467.jpg,0,0,0,0,1,0
castle_16_red_tint_467.jpg,0,0,0,0,0,1
castle_16_negative_upside_down_467.jpg,0,0,0,1,1,0
castle_16_red_tint_upside_down_467.jpg,0,0,0,1,0,1
castle_17_original_468.jpg,1,0,0,0,0,0
castle_17_rotated_left_468.jpg,0,1,0,0,0,0
castle_17_rotated_right_468.jpg,0,0,1,0,0,0
castle_17_upside_down_468.jpg,0,0,0,1,0,0
castle_17_negative_468.jpg,0,0,0,0,1,0
castle_17_red_tint_468.jpg,0,0,0,0,0,1
castle_18_original_469.jpg,1,0,0,0,0,0
castle_18_rotated_left_469.jpg,0,1,0,0,0,0
castle_18_rotated_right_469.jpg,0,0,1,0,0,0
castle_18_upside_down_469.jpg,0,0,0,1,0,0
castle_18_negative_469.jpg,0,0,0,0,1,0
castle_18_red_tint_469.jpg,0,0,0,0,0,1
castle_18_negative_rotated_left_469.jpg,0,1,0,0,1,0
castle_18_red_tint_rotated_left_469.jpg,0,1,0,0,0,1
castle_19_original_470.jpg,1,0,0,0,0,0
castle_19_rotated_left_470.jpg,0,1,0,0,0,0
castle_19_rotated_right_470.jpg,0,0,1,0,0,0
castle_19_upside_down_470.jpg,0,0,0,1,0,0
castle_19_negative_470.jpg,0,0,0,0,1,0
castle_19_red_tint_470.jpg,0,0,0,0,0,1
castle_19_negative_rotated_right_470.jpg,0,0,1,0,1,0
castle_19_red_tint_rotated_right_470.jpg,0,0,1,0,0,1
castle_2_original_471.jpg,1,0,0,0,0,0
castle_2_rotated_left_471.jpg,0,1,0,0,0,0
castle_2_rotated_right_471.jpg,0,0,1,0,0,0
castle_2_upside_down_471.jpg,0,0,0,1,0,0
castle_2_negative_471.jpg,0,0,0,0,1,0
castle_2_red_tint_471.jpg,0,0,0,0,0,1
castle_2_negative_upside_down_471.jpg,0,0,0,1,1,0
castle_2_red_tint_upside_down_471.jpg,0,0,0,1,0,1
castle_20_original_472.jpg,1,0,0,0,0,0
castle_20_rotated_left_472.jpg,0,1,0,0,0,0
castle_20_rotated_right_472.jpg,0,0,1,0,0,0
castle_20_upside_down_472.jpg,0,0,0,1,0,0
castle_20_negative_472.jpg,0,0,0,0,1,0
castle_20_red_tint_472.jpg,0,0,0,0,0,1
castle_3_original_473.jpg,1,0,0,0,0,0
castle_3_rotated_left_473.jpg,0,1,0,0,0,0
castle_3_rotated_right_473.jpg,0,0,1,0,0,0
castle_3_upside_down_473.jpg,0,0,0,1,0,0
castle_3_negative_473.jpg,0,0,0,0,1,0
castle_3_red_tint_473.jpg,0,0,0,0,0,1
castle_3_negative_rotated_left_473.jpg,0,1,0,0,1,0
castle_3_red_tint_rotated_left_473.jpg,0,1,0,0,0,1
castle_4_original_474.jpg,1,0,0,0,0,0
castle_4_rotated_left_474.jpg,0,1,0,0,0,0
castle_4_rotated_right_474.jpg,0,0,1,0,0,0
castle_4_upside_down_474.jpg,0,0,0,1,0,0
castle_4_negative_474.jpg,0,0,0,0,1,0
castle_4_red_tint_474.jpg,0,0,0,0,0,1
castle_4_negative_rotated_right_474.jpg,0,0,1,0,1,0
castle_4_red_tint_rotated_right_474.jpg,0,0,1,0,0,1
castle_5_original_475.jpg,1,0,0,0,0,0
castle_5_rotated_left_475.jpg,0,1,0,0,0,0
castle_5_rotated_right_475.jpg,0,0,1,0,0,0
castle_5_upside_down_475.jpg,0,0,0,1,0,0
castle_5_negative_475.jpg,0,0,0,0,1,0
castle_5_red_tint_475.jpg,0,0,0,0,0,1
castle_5_negative_upside_down_475.jpg,0,0,0,1,1,0
castle_5_red_tint_upside_down_475.jpg,0,0,0,1,0,1
castle_6_original_476.jpg,1,0,0,0,0,0
castle_6_rotated_left_476.jpg,0,1,0,0,0,0
castle_6_rotated_right_476.jpg,0,0,1,0,0,0
castle_6_upside_down_476.jpg,0,0,0,1,0,0
castle_6_negative_476.jpg,0,0,0,0,1,0
castle_6_red_tint_476.jpg,0,0,0,0,0,1
castle_7_original_477.jpg,1,0,0,0,0,0
castle_7_rotated_left_477.jpg,0,1,0,0,0,0
castle_7_rotated_right_477.jpg,0,0,1,0,0,0
